station,location,state,do,ph,co,bod,na,tc,year,npH,ndo,nco,nbdo,nec,nna,wph,wdo,wbdo,wec,wna,wco,wqi
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU","TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",7.4,6.7,364,1.6,0.1,150,2009,60,100,60,100,0,100,9.9,28.1,23.4,0,2.8,16.86,81.06
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU","TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",7.5,7.2,473,2.1,0.1,338,2009,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU","PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",6.7,7.4,544,2,0.3,253,2009,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA","KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",7,7.2,286,9.5,0.9,189,2009,100,100,60,60,40,100,16.5,28.1,14.04,0.36,2.8,16.86,78.66
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,6.4,7,307,1,,507,2009,100,100,40,100,0,0,16.5,28.1,23.4,0,0,11.24,79.24
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,6.6,7.1,250,1.5,,544,2009,100,100,40,100,40,0,16.5,28.1,23.4,0.36,0,11.24,79.6
2352,"RIVER VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM","RIVER VAMSHADHARA, KALINGAPATNAM, VIZIANAGARAM",6.5,7.9,566,0.9,3.8,32,2009,100,100,80,100,0,100,16.5,28.1,23.4,0,2.8,22.48,93.28
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB","GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",6,7.3,755,6,2.1,4950,2009,100,100,40,80,0,100,16.5,28.1,18.72,0,2.8,11.24,77.36
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB","GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",4.9,7.4,892,14,4.4,75000,2009,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA","GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",6.4,7.1,1085,8.5,8.1,,2009,100,100,0,60,0,100,16.5,28.1,14.04,0,2.8,0,61.44
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA","GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",5.6,8.1,905,11.5,7.1,,2009,100,80,0,60,0,100,16.5,22.48,14.04,0,2.8,0,55.82
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB","GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",5,6.7,813,7.5,2.2,9000,2009,60,60,40,60,0,100,9.9,16.86,14.04,0,2.8,11.24,54.84
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB","GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",5.6,7.3,964,14,4.2,70000,2009,100,80,0,60,0,100,16.5,22.48,14.04,0,2.8,0,55.82
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB","GHAGGAR AT D/S CHHATBIR, PUNJAB",5.7,7.4,968,9.5,3.1,25500,2009,100,80,0,60,0,100,16.5,22.48,14.04,0,2.8,0,55.82
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB","GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",5.3,7.4,779,10,3.1,52500,2009,100,80,0,60,0,100,16.5,22.48,14.04,0,2.8,0,55.82
1700,"D/S DHAKANSU NALLAH, PUNJAB","D/S DHAKANSU NALLAH, PUNJAB",4.8,7.4,825,19,4.6,75000,2009,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB","GHAGGAR AT D/S JHARMAL NADI, PUNJAB",2.9,7.3,1035,13,3.9,27500,2009,100,0,0,60,0,100,16.5,0,14.04,0,2.8,0,33.34
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB","GHAGGAR AT U/S JHARMAL NADI, PUNJAB",4.5,7.2,885,10.5,3.3,12000,2009,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1703,"GHAGGER AT MOONAK, PUNJAB","GHAGGER AT MOONAK, PUNJAB",4.8,7.5,896,10,4.1,70000,2009,100,60,0,60,0,100,16.5,16.86,14.04,0,2.8,0,50.2
1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB","GHAGGAR AT D/S SARDULGARH, PUNJAB",3.1,7.6,1130,11.5,4.1,75000,2009,100,40,0,60,0,100,16.5,11.24,14.04,0,2.8,0,44.58
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB","GHAGGAR AT U/S SARDULGARH, PUNJAB",3.1,7.6,1000,10,3.7,62500,2009,100,40,0,60,0,100,16.5,11.24,14.04,0,2.8,0,44.58
1884,GHAGGAR AT KALA AMB D/S MARKANDA RIVER,GHAGGAR AT KALA AMB D/S MARKANDA RIVER,1.9,8.4,2187,354,5.4,,2009,100,0,0,0,0,100,16.5,0,0,0,2.8,0,19.3
1885, RIVER GHAGGAR AT D/S OF SURAJPUR, RIVER GHAGGAR AT D/S OF SURAJPUR,7,7.8,350,2.5,,,2009,100,100,0,100,0,0,16.5,28.1,23.4,0,0,0,68
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),7.2,6.2,930,8,1.5,,2009,0,100,0,60,0,100,0,28.1,14.04,0,2.8,0,44.94
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.","RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",5.475,7.82,721.5,6.9,1.26,249,2009,100,80,60,60,0,100,16.5,22.48,14.04,0,2.8,16.86,72.68
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN","KODRA DAM, MOUNT ABU, RAJASTHAN",4.8,7.3,260,0.8,1.1,7,2009,100,60,80,100,40,100,16.5,16.86,23.4,0.36,2.8,22.48,82.4
1424,"IMPHAL AT MAHABALI, MANIPUR","IMPHAL AT MAHABALI, MANIPUR",7.6,7.5,307,1.5,,153,2009,100,100,60,100,0,0,16.5,28.1,23.4,0,0,16.86,84.86
1457,"IMPHAL AT KOIRENGEI, MANIPUR","IMPHAL AT KOIRENGEI, MANIPUR",8.4,7.4,106,1.4,,36,2009,100,100,80,100,80,0,16.5,28.1,23.4,0.72,0,22.48,91.2
1458,"IRIL AT PORAMPET, MANIPUR","IRIL AT PORAMPET, MANIPUR",9,7.8,221,1.3,,77,2009,100,100,60,100,60,0,16.5,28.1,23.4,0.54,0,16.86,85.4
1624,"IRIL LILONG, MANIPUR","IRIL LILONG, MANIPUR",8.7,7.4,318,1.5,,132,2009,100,100,60,100,0,0,16.5,28.1,23.4,0,0,16.86,84.86
1625,"NAMBUL HUMP BRIDGE, MANIPUR","NAMBUL HUMP BRIDGE, MANIPUR",1.9,7.3,537,9.9,,525,2009,100,0,40,60,0,0,16.5,0,14.04,0,0,11.24,41.78
1626,"NAMBUL HEIRANGOITHONG, MANIPUR","NAMBUL HEIRANGOITHONG, MANIPUR",7.7,7.3,550,10.4,,603,2009,100,100,40,60,0,0,16.5,28.1,14.04,0,0,11.24,69.88
1627,"KIYAMGI, Imphal, MANIPUR","KIYAMGI, Imphal, MANIPUR",7.9,7.6,185,1.3,,115,2009,100,100,60,100,60,0,16.5,28.1,23.4,0.54,0,16.86,85.4
1628,"MINUTHONG IMPHAL RIVER, MANIPUR","MINUTHONG IMPHAL RIVER, MANIPUR",8,7.6,202,2.5,,85,2009,100,100,60,100,60,0,16.5,28.1,23.4,0.54,0,16.86,85.4
1925,KHUGA RIVER (CHURACHANDPUR DIST.),KHUGA RIVER (CHURACHANDPUR DIST.),7.4,7.6,214,1.8,,148,2009,100,100,60,100,60,0,16.5,28.1,23.4,0.54,0,16.86,85.4
1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)","KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",8.3,7.7,185,2,,75,2009,100,100,60,100,60,0,16.5,28.1,23.4,0.54,0,16.86,85.4
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA","UMTREW AT BYRNIHAT EAST, MEGHALAYA",9.6,7.1,225,4.4,3,460,2009,100,100,60,80,60,100,16.5,28.1,18.72,0.54,2.8,16.86,83.52
1428,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA","KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",8.8,7.2,131,0.9,,205,2009,100,100,60,100,80,0,16.5,28.1,23.4,0.72,0,16.86,85.58
2050,TLAWNG UPSTREAM AIZAWL,TLAWNG UPSTREAM AIZAWL,7.4,7.8,272,0.9,,295,2009,100,100,60,100,40,0,16.5,28.1,23.4,0.36,0,16.86,85.22
2051,TLAWNG DOWNSTREAM AIZAWL,TLAWNG DOWNSTREAM AIZAWL,7.5,7.8,327,1.2,,56,2009,100,100,60,100,0,0,16.5,28.1,23.4,0,0,16.86,84.86
2052,TUIRIAL UPPER CATCHMENT,TUIRIAL UPPER CATCHMENT,8.1,7.8,365,1.3,,33,2009,100,100,80,100,0,0,16.5,28.1,23.4,0,0,22.48,90.48
2053,TUIRIAL LOWER CATCHMENT,TUIRIAL LOWER CATCHMENT,7.9,7.5,350,1.8,,90,2009,100,100,60,100,0,0,16.5,28.1,23.4,0,0,16.86,84.86
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA","GUMTI AT U/S SOUTH TRIPURA,TRIPURA",6.6,7.7,143,1.3,0,322,2009,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA","GUMTI AT D/S SOUTH TRIPURA, TRIPURA",6.3,7.6,164,2.8,0.1,577,2009,100,100,40,100,60,100,16.5,28.1,23.4,0.54,2.8,11.24,82.58
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA","CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",5.7,7.8,170,3.4,0.2,608,2009,100,80,40,80,60,100,16.5,22.48,18.72,0.54,2.8,11.24,72.28
1631,MYNTDU JAINTIA HILLS MEGHALAYA,MYNTDU JAINTIA HILLS MEGHALAYA,6.4,7.025,187.63,3.175,2.675,2925,2009,100,100,40,80,60,100,16.5,28.1,18.72,0.54,2.8,11.24,77.9
1633,"SIMSANG, WILLIAMNAGAR, MEGHALAYA","SIMSANG, WILLIAMNAGAR, MEGHALAYA",8.35,7.125,110.75,1.525,3.075,355,2009,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
1632,"GANOL, TURA, MEGHALAYA","GANOL, TURA, MEGHALAYA",8.45,6.95,104.25,1.2,2.6,312.5,2009,0,100,60,100,80,100,0,28.1,23.4,0.72,2.8,16.86,71.88
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,,7.6,281,,2.13,,2008,100,0,0,0,40,100,16.5,0,0,0.36,2.8,0,19.66
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,7.2,7.8,262,0.28,0.15,50,2008,100,100,80,100,40,100,16.5,28.1,23.4,0.36,2.8,22.48,93.64
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,4.9,7.4,10362,9.7,0.64,29,2008,100,60,80,60,0,100,16.5,16.86,14.04,0,2.8,22.48,72.68
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,5.1,7.8,530,2.73,0.6,137000,2008,100,80,0,100,0,100,16.5,22.48,23.4,0,2.8,0,65.18
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,6,8.2,612,2.28,0.4,68650,2008,100,100,0,100,0,100,16.5,28.1,23.4,0,2.8,0,70.8
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,6.1,8.1,8782,1.9,0.43,38667,2008,100,100,0,100,0,100,16.5,28.1,23.4,0,2.8,0,70.8
1865,RIVER DHADAR AT KOTHADA,NAN,1.1,7.8,1076,7.67,0.63,77,2008,100,0,60,60,0,100,16.5,0,14.04,0,2.8,16.86,50.2
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,6.8,8,3431,2.8,0.3,49061,2008,100,100,0,100,0,100,16.5,28.1,23.4,0,2.8,0,70.8
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,4.5,7.6,1161,7.43,0.53,259,2008,100,60,60,60,0,100,16.5,16.86,14.04,0,2.8,16.86,67.06
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,6,7.3,8838,5.58,0.7,31,2008,100,100,80,80,0,100,16.5,28.1,18.72,0,2.8,22.48,88.6
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",NAN,0,7.1,3080,46,4.8,9000,2008,100,0,40,60,0,100,16.5,0,14.04,0,2.8,11.24,44.58
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,2.8,7.9,663,5.93,0.97,358000,2008,100,0,0,80,0,100,16.5,0,18.72,0,2.8,0,38.02
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,5.6,8,1265,2.13,0.1,1693,2008,100,80,40,100,0,100,16.5,22.48,23.4,0,2.8,11.24,76.42
2072,RIVER BHOGAVO D/S OF SURENDRANAGAR.,NAN,4.1,7.9,4491,16.5,0.1,116,2008,100,60,60,60,0,100,16.5,16.86,14.04,0,2.8,16.86,67.06
2082,"TRIVENI SANGAM, NR. SOMNATH TEMPLE, VERAVAL, DIST. JUNAGADH.",NAN,6.3,7.9,43983,1.83,1.22,188,2008,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,6.6,7.8,37,2.25,0.01,13,2008,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
1475,ZUARI AT PANCHAWADI,NAN,6.8,7.1,11,1.65,0.07,33,2008,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,6.5,7.5,28,4.55,0.05,44,2008,100,100,80,80,100,100,16.5,28.1,18.72,0.9,2.8,22.48,89.5
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,7.1,8,49,1.25,0.02,7,2008,100,100,80,100,100,100,16.5,28.1,23.4,0.9,2.8,22.48,94.18
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,7.6,7.3,93,0.95,0.03,350,2008,100,100,60,100,80,100,16.5,28.1,23.4,0.72,2.8,16.86,88.38
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,7.4,7,67,2.45,0.13,809,2008,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,7,7.3,89,1.5,0.02,42,2008,100,100,80,100,80,100,16.5,28.1,23.4,0.72,2.8,22.48,94
2270,"RIVER KHANDEPAR AT CODLI NEAR BRIDGE ,U/S OPA WATERWORKS,SANGUEM",NAN,5.4,7.3,75,1.8,0.06,2400,2008,100,80,40,100,100,100,16.5,22.48,23.4,0.9,2.8,11.24,77.32
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,6.7,7.2,95,1.4,0.1,22,2008,100,100,80,100,80,100,16.5,28.1,23.4,0.72,2.8,22.48,94
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,6.8,6.9,58,1.9,0.03,53,2008,80,100,60,100,100,100,13.2,28.1,23.4,0.9,2.8,16.86,85.26
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,5.6,6.8,67,1.9,0.06,137,2008,80,80,60,100,100,100,13.2,22.48,23.4,0.9,2.8,16.86,79.64
2271,"RIVER SAL PAZORKHONI,CUNCOLIM(NEAR CULVERT MARGAONAN CANACONA NATIONAL HIGHWAY)",NAN,5.2,7.2,29,1.65,0.04,144,2008,100,80,60,100,100,100,16.5,22.48,23.4,0.9,2.8,16.86,82.94
2272,"RIVER KUSHAWATI NEAR BUND AT KEVONA,RIVON,SANGUEM",NAN,6.2,7.1,146,2.1,0.09,2400,2008,100,100,40,100,80,100,16.5,28.1,23.4,0.72,2.8,11.24,82.76
2274,RIVER MAPUSA ON CULVERT ON HIGHWAY MAPUSANANPANAJI,NAN,3.6,7,29,2,0.09,170,2008,100,40,60,100,100,100,16.5,11.24,23.4,0.9,2.8,16.86,71.7
2275,"RIVER CHAPORA NEAR ALORNA FORT ,PERNEM",NAN,6.8,7.2,1370,2.6,0.08,110,2008,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
2276,"RIVER BICHOLIM VARAZAN NAGAR , BICHOLIM",NAN,8.1,7.1,335,3.2,0.21,5400,2008,100,100,40,80,0,100,16.5,28.1,18.72,0,2.8,11.24,77.36
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,6.3,7.6,119,3.67,0.37,781,2008,100,100,40,80,80,100,16.5,28.1,18.72,0.72,2.8,11.24,78.08
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,6.4,7.6,109,3.4,0.42,316,2008,100,100,60,80,80,100,16.5,28.1,18.72,0.72,2.8,16.86,83.7
2162,ULHAS RIVER ATJAMBHUL WATER WORKS.,NAN,5.9,7.2,119,4.04,0.65,223,2008,100,80,60,80,80,100,16.5,22.48,18.72,0.72,2.8,16.86,78.08
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,5.3,7.7,109,3.25,0.38,296,2008,100,80,60,80,80,100,16.5,22.48,18.72,0.72,2.8,16.86,78.08
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,6,7.8,301,5.43,0.3,1050,2008,100,100,40,80,0,100,16.5,28.1,18.72,0,2.8,11.24,77.36
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,6.6,7.2,131,4.5,0.83,737,2008,100,100,40,80,80,100,16.5,28.1,18.72,0.72,2.8,11.24,78.08
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,6.8,7.2,110,3.9,0.49,1036,2008,100,100,40,80,80,100,16.5,28.1,18.72,0.72,2.8,11.24,78.08
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,6.7,7.6,109,4.13,0.28,624,2008,100,100,40,80,80,100,16.5,28.1,18.72,0.72,2.8,11.24,78.08
2198,KUNDALIKA RIVER AT ARE KHURD ( SALINE ZONE ),NAN,5.2,7,478,16.3,0.35,1008,2008,100,80,40,60,0,100,16.5,22.48,14.04,0,2.8,11.24,67.06
2164,VASHISTI RIVER AT U/S OF THREE M PAPER MILLS NEAR M/S MULTIFILMS PLASTIC PVT. LTD. AT KHERDI.,NAN,6.9,6.6,291,1.96,1.4,104,2008,40,100,60,100,40,100,6.6,28.1,23.4,0.36,2.8,16.86,78.12
2168,MITHI RIVER,NAN,0.7,7.3,12697,45.6,1.32,1259,2008,100,0,40,60,0,100,16.5,0,14.04,0,2.8,11.24,44.58
2199,SAVITRI RIVER AT OVALE VILLAGE.,NAN,6.8,6.6,6232,2.13,2.72,106,2008,40,100,60,100,0,100,6.6,28.1,23.4,0,2.8,16.86,77.76
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,6.2,6.5,1638,1.5,0.8,816,2008,40,100,40,100,0,100,6.6,28.1,23.4,0,2.8,11.24,72.14
18,"PERIYAR AT KALADY, KERALA",NAN,7.3,6.6,36,0.6,0.41,1056,2008,40,100,40,100,100,100,6.6,28.1,23.4,0.9,2.8,11.24,73.04
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,6.4,6.7,41,1,0.75,1179,2008,60,100,40,100,100,100,9.9,28.1,23.4,0.9,2.8,11.24,76.34
2335,R PERIYAR AT KALAMASSERY,NAN,5.1,6.8,52,1.6,0.22,1680,2008,80,80,40,100,100,100,13.2,22.48,23.4,0.9,2.8,11.24,74.02
2334,RIVER PERIYAR AT PATHALAM,NAN,6.8,6.7,183,1.3,0.28,1748,2008,60,100,40,100,60,100,9.9,28.1,23.4,0.54,2.8,11.24,75.98
2333,RIVER PERIYAR AT MUPPATHADAM,NAN,6.3,6.3,115,0.9,0.5,2865,2008,0,100,40,100,80,100,0,28.1,23.4,0.72,2.8,11.24,66.26
2336,R PERIYAR AT PURAPPALLIKAVU,NAN,7.2,6.7,455,1.1,0.28,753,2008,60,100,40,100,0,100,9.9,28.1,23.4,0,2.8,11.24,75.44
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,6.8,6.9,80,0.4,0.52,508,2008,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8,11.24,79.46
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,6.8,7,4515,0.4,1.53,427,2008,100,100,60,100,0,100,16.5,28.1,23.4,0,2.8,16.86,87.66
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,7.7,7.2,47,1,2,452,2008,100,100,60,100,100,100,16.5,28.1,23.4,0.9,2.8,16.86,88.56
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,7.1,6.8,57,1.5,1.12,681,2008,80,100,40,100,100,100,13.2,28.1,23.4,0.9,2.8,11.24,79.64
1154,CHALAKUDY AT PULICKALKANANDAVU,NAN,6.6,6.3,148,1.2,0.93,935,2008,0,100,40,100,80,100,0,28.1,23.4,0.72,2.8,11.24,66.26
1155,KARAMANA AT MOONNATTUMUKKU,NAN,1.8,6.8,2012,5.5,1.8,31167,2008,80,0,0,80,0,100,13.2,0,18.72,0,2.8,0,34.72
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,6.7,6.2,40,0.6,1,1100,2008,0,100,40,100,100,100,0,28.1,23.4,0.9,2.8,11.24,66.44
1341,"PAMBA AT THAKAZHY, KERALA",NAN,5.8,6.3,65,1.1,2.97,1200,2008,0,80,40,100,100,100,0,22.48,23.4,0.9,2.8,11.24,60.82
1565,"PAMBA DOWN, KERALA",NAN,5.1,6.3,50,1,3.1,1600,2008,0,80,40,100,100,100,0,22.48,23.4,0.9,2.8,11.24,60.82
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,6.6,6.2,42,0.6,1.97,925,2008,0,100,40,100,100,100,0,28.1,23.4,0.9,2.8,11.24,66.44
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,6.6,6.4,43,0.7,3.13,975,2008,0,100,40,100,100,100,0,28.1,23.4,0.9,2.8,11.24,66.44
1384,"MANIMALA AT THONDRA, KERALA",NAN,6.7,6.4,50,0.5,3.6,1175,2008,0,100,40,100,100,100,0,28.1,23.4,0.9,2.8,11.24,66.44
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,6.6,6.3,46,0.6,1.07,1010,2008,0,100,40,100,100,100,0,28.1,23.4,0.9,2.8,11.24,66.44
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,5.9,6.4,54,0.7,3.53,985,2008,0,80,40,100,100,100,0,22.48,23.4,0.9,2.8,11.24,60.82
1442,"VAMANAPURAM, KERALA",NAN,7.6,6.7,55,0.7,4.17,1575,2008,60,100,40,100,100,100,9.9,28.1,23.4,0.9,2.8,11.24,76.34
1563,"AMARAVILA, KERALA",NAN,6.5,6.7,72,0.8,2.83,775,2008,60,100,40,100,100,100,9.9,28.1,23.4,0.9,2.8,11.24,76.34
1564,"AYUR, KERALA",NAN,7.3,7.4,71,0.7,4.1,940,2008,100,100,40,100,100,100,16.5,28.1,23.4,0.9,2.8,11.24,82.94
1566,"THIRURANGADY, KERALA",NAN,6.3,6.7,79,0.7,2.03,702,2008,60,100,40,100,80,100,9.9,28.1,23.4,0.72,2.8,11.24,76.16
1567,"KUTTIYADY ESTATE, KERALA",NAN,6.9,6.6,33,0.4,1.4,28,2008,40,100,80,100,100,100,6.6,28.1,23.4,0.9,2.8,22.48,84.28
1568,"VALAYAM, KERALA",NAN,6.8,6.7,46,0.4,1.47,150,2008,60,100,60,100,100,100,9.9,28.1,23.4,0.9,2.8,16.86,81.96
1569,"THALIPARAMBA, KERALA",NAN,5.9,7.1,6666,0.7,4.13,393,2008,100,80,60,100,0,100,16.5,22.48,23.4,0,2.8,16.86,82.04
1570,"HOSDURG, KERALA",NAN,6.4,7.1,17771,1,5.2,1865,2008,100,100,40,100,0,100,16.5,28.1,23.4,0,2.8,11.24,82.04
1571,"KAKKADAVU,  KERALA",NAN,7.3,6.7,62,0.9,2.8,920,2008,60,100,40,100,100,100,9.9,28.1,23.4,0.9,2.8,11.24,76.34
1572,"PADIYATHADKA, KERALA",NAN,7.6,6.6,61,0.5,3.4,503,2008,40,100,40,100,100,100,6.6,28.1,23.4,0.9,2.8,11.24,73.04
1573,"IRUMPANAM, KERALA",NAN,2.4,6.7,221,2.1,3.97,660,2008,60,0,40,100,60,100,9.9,0,23.4,0.54,2.8,11.24,47.88
2284,R NEYYAR AT ARUVIPURAM,NAN,7.1,6.8,89,1.2,0.4,1600,2008,80,100,40,100,80,100,13.2,28.1,23.4,0.72,2.8,11.24,79.46
2285,R MAMOM AT MAMOM BRIDGE,NAN,6.4,6.7,110,0.5,0.2,3200,2008,60,100,40,100,80,100,9.9,28.1,23.4,0.72,2.8,11.24,76.16
2286,R AYROOR AT AYROOR BRIDGE,NAN,3.5,6.9,105,0.7,0.15,800,2008,80,40,40,100,80,100,13.2,11.24,23.4,0.72,2.8,11.24,62.6
2287,R ITHIKKARA AT ITHIKKARA,NAN,7.4,7.3,155,0.8,1.2,920,2008,100,100,40,100,60,100,16.5,28.1,23.4,0.54,2.8,11.24,82.58
2288,R PALLICKAL AT NELLIMUKAL,NAN,6.8,6.9,77,0.9,1.8,470,2008,80,100,60,100,80,100,13.2,28.1,23.4,0.72,2.8,16.86,85.08
2289,R KARUVANNURR AT KARUVANNUR BDG.,NAN,5.5,6.5,75,1.9,0.1,2100,2008,40,80,40,100,100,100,6.6,22.48,23.4,0.9,2.8,11.24,67.42
2290,R PUZHACKAL AT PUZHACKAL BRIDGE,NAN,5.4,6.5,102,4,0.1,680,2008,40,80,40,80,80,100,6.6,22.48,18.72,0.72,2.8,11.24,62.56
2291,R KEECHERI AT VADAKKANCHERY BRIDGE,NAN,4.8,6.8,90,1.1,0.1,1090,2008,80,60,40,100,80,100,13.2,16.86,23.4,0.72,2.8,11.24,68.22
